# Program:featureCounts v1.5.2; Command:"featureCounts" "-T" "8" "-t" "exon" "-g" "Parent" "-a" "/home/benjamin/genome_assembly/PST79/FALCON/p_assemblies/v9_1/032017_assembly/Pst_104E_v12_p_ctg.anno.gff3" "-G" "/home/benjamin/genome_assembly/PST79/FALCON/p_assemblies/v9_1/032017_assembly/Pst_104E_v12_p_ctg.fa" "-o" "Pst_104E_v12_p_ctg.in_house_IDParent.STAR.featureCounts.txt" "-p" "GS_DG_S12412_ATCACG_L001_R1_001Aligned.sortedByCoord.out.bam" "GS_DG_S18112_CGATGT_L001_R1_001Aligned.sortedByCoord.out.bam" "GS_DG_S22312_TTAGGC_L001_R1_001Aligned.sortedByCoord.out.bam" "HE_DG_H17412_TGACCA_L001_R1_001Aligned.sortedByCoord.out.bam" "HE_DG_H1_ACTTGA_L001_R1_001Aligned.sortedByCoord.out.bam" "HE_DG_H2_GATCAG_L001_R1_001Aligned.sortedByCoord.out.bam" "IT0_DG_4_GTGAAA_L001_R1_001Aligned.sortedByCoord.out.bam" "IT0_DG_5_ATCACG_L001_R1_001Aligned.sortedByCoord.out.bam" "IT0_DG_6_ACTTGA_L001_R1_001Aligned.sortedByCoord.out.bam" "IT6_DG_7_TAGCTT_L001_R1_001Aligned.sortedByCoord.out.bam" "IT6_DG_8_GGCTAC_L001_R1_001Aligned.sortedByCoord.out.bam" "IT6_DG_9_TTAGGC_L001_R1_001Aligned.sortedByCoord.out.bam" "IT9_DG_10_GATCAG_L001_R1_001Aligned.sortedByCoord.out.bam" "IT9_DG1_CGATGT_L003_R1_001Aligned.sortedByCoord.out.bam" "IT9_DG2_TGACCA_L003_R1_001Aligned.sortedByCoord.out.bam" "UG_DG_1_ACAGTG_L001_R1_001Aligned.sortedByCoord.out.bam" "UG_DG_2_GCCAAT_L001_R1_001Aligned.sortedByCoord.out.bam" "UG_DG_3_CTTGTA_L001_R1_001Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	GS_DG_S12412_ATCACG_L001_R1_001Aligned.sortedByCoord.out.bam	GS_DG_S18112_CGATGT_L001_R1_001Aligned.sortedByCoord.out.bam	GS_DG_S22312_TTAGGC_L001_R1_001Aligned.sortedByCoord.out.bam	HE_DG_H17412_TGACCA_L001_R1_001Aligned.sortedByCoord.out.bam	HE_DG_H1_ACTTGA_L001_R1_001Aligned.sortedByCoord.out.bam	HE_DG_H2_GATCAG_L001_R1_001Aligned.sortedByCoord.out.bam	IT0_DG_4_GTGAAA_L001_R1_001Aligned.sortedByCoord.out.bam	IT0_DG_5_ATCACG_L001_R1_001Aligned.sortedByCoord.out.bam	IT0_DG_6_ACTTGA_L001_R1_001Aligned.sortedByCoord.out.bam	IT6_DG_7_TAGCTT_L001_R1_001Aligned.sortedByCoord.out.bam	IT6_DG_8_GGCTAC_L001_R1_001Aligned.sortedByCoord.out.bam	IT6_DG_9_TTAGGC_L001_R1_001Aligned.sortedByCoord.out.bam	IT9_DG_10_GATCAG_L001_R1_001Aligned.sortedByCoord.out.bam	IT9_DG1_CGATGT_L003_R1_001Aligned.sortedByCoord.out.bam	IT9_DG2_TGACCA_L003_R1_001Aligned.sortedByCoord.out.bam	UG_DG_1_ACAGTG_L001_R1_001Aligned.sortedByCoord.out.bam	UG_DG_2_GCCAAT_L001_R1_001Aligned.sortedByCoord.out.bam	UG_DG_3_CTTGTA_L001_R1_001Aligned.sortedByCoord.out.bam
evm.model.pcontig_042.48	pcontig_042;pcontig_042;pcontig_042	163726;163832;164249	163752;164149;164701	-;-;-	798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_042.50	pcontig_042	175057	175770	+	714	231	230	215	117	248	123	0	0	0	31	49	31	120	625	273	147	85	113
evm.model.pcontig_042.52	pcontig_042	189386	189763	-	378	21	12	11	1	2	3	0	0	0	5	10	7	19	75	35	9	3	12
evm.model.pcontig_042.56	pcontig_042;pcontig_042	204439;204773	204611;205313	-;-	714	11	11	10	6	14	12	0	0	0	5	1	14	16	1044	562	58	40	54
evm.model.pcontig_042.10	pcontig_042;pcontig_042	24141;24250	24154;25417	+;+	1182	155	172	174	202	446	202	0	0	1	601	171	544	920	6962	3746	22	16	26
evm.model.pcontig_042.11	pcontig_042;pcontig_042;pcontig_042	26382;26533;26651	26466;26581;26693	-;-;-	177	37596	48948	50608	13	426	365	0	2	5	3	2	4	3	2	4	22851	20411	19473
evm.model.pcontig_042.118	pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042	436001;436465;437037;437277;437604;437983;438313;438741;439050	436401;436980;437185;437520;437868;438243;438669;438979;439458	-;-;-;-;-;-;-;-;-	2841	37	41	39	8	32	8	0	0	0	16	11	10	72	307	126	19	15	29
evm.model.pcontig_042.119	pcontig_042;pcontig_042	439551;439648	439568;439947	-;-	318	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
evm.model.pcontig_042.116	pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042	429436;429620;429990;430296;431375	429554;429896;430231;431033;431471	-;-;-;-;-	1473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
evm.model.pcontig_042.115	pcontig_042	428220	429284	-	1065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_042.98	pcontig_042;pcontig_042	386823;387658	387586;387703	-;-	810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_042.99	pcontig_042;pcontig_042;pcontig_042;pcontig_042	388711;388902;389176;389478	388746;389101;389416;390008	-;-;-;-	1008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_042.138	pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042	515930;516067;516532;516749;516911	515998;516471;516684;516837;517154	+;+;+;+;+	960	3	3	6	0	5	0	0	0	0	3	0	1	0	22	3	4	2	4
evm.model.pcontig_042.130	pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042	481553;481674;481833;482140;482240;482384	481595;481747;482081;482166;482302;482560	-;-;-;-;-;-	633	0	2	0	3	5	3	0	0	0	3	0	1	29	51	14	0	1	0
evm.model.pcontig_042.134	pcontig_042;pcontig_042	501440;502725	502644;503625	+;+	2106	77	148	175	0	10	1	0	0	0	42	156	37	280	526	310	44	51	78
evm.model.pcontig_042.135	pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042	504948;505229;505503;505701;506419;506822	505154;505443;505618;506348;506727;507207	-;-;-;-;-;-	1881	90	42	72	245	683	300	0	0	0	19	16	16	82	190	116	7	8	9
evm.model.pcontig_042.136	pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042	507915;508029;508141;508390;508806	507934;508045;508273;508557;508839	+;+;+;+;+	372	904	887	995	1647	3771	1492	0	0	0	149	170	149	627	1831	829	515	512	478
evm.model.pcontig_042.137	pcontig_042;pcontig_042	512086;512607	512533;512995	+;+	837	1935	1923	1889	210	558	231	0	0	0	252	220	240	714	2873	1188	1408	1182	1208
evm.model.pcontig_042.125	pcontig_042;pcontig_042;pcontig_042;pcontig_042	466498;466884;467193;467374	466800;467100;467290;467433	+;+;+;+	678	61	82	88	3	8	3	0	0	0	2	3	9	32	105	33	28	43	38
evm.model.pcontig_042.83	pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042	330881;331179;331330;331456;331624;331761;331919;332156	330901;331254;331373;331546;331688;331820;331981;332170	+;+;+;+;+;+;+;+	435	1198	1202	1364	2669	6540	2489	0	0	1	497	914	440	4795	9518	2171	898	865	815
evm.model.pcontig_042.87	pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042	340549;340784;340855;340996;341190;341385;341526;341617;341790;341979;342140	340685;340792;340920;341079;341288;341444;341543;341700;341879;342050;342239	+;+;+;+;+;+;+;+;+;+;+	819	6	5	2	4033	9098	2569	1	0	0	578	158	522	440	2484	3010	6	3	6
evm.model.pcontig_042.85	pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042	333594;333718;333854;333950;334062;334180	333643;333763;333875;333980;334084;334241	+;+;+;+;+;+	234	1688	1767	1817	2664	6510	2737	0	0	0	416	662	431	1580	5275	2081	2194	2091	1931
evm.model.pcontig_042.84	pcontig_042;pcontig_042	332560;332748	332658;332966	+;+	318	625	657	754	247	567	249	0	0	0	153	163	139	468	1664	720	310	263	293
evm.model.pcontig_042.152	pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042	582654;582806;583619;583921;584130;584441	582698;583538;583857;584062;584225;584631	-;-;-;-;-;-	1446	1433	1235	1635	61	272	96	0	0	0	143	159	166	679	2706	1275	741	684	646
evm.model.pcontig_042.153	pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042	586600;586738;586863;587095;587226;587434;587671;587862;588025;588197	586672;586775;586892;587128;587300;587515;587747;587927;588045;588285	+;+;+;+;+;+;+;+;+;+	585	2940	2693	3083	395	849	332	0	1	1	177	403	172	947	1739	694	1858	1743	1726
evm.model.pcontig_042.150	pcontig_042;pcontig_042	578591;578824	578747;579149	+;+	483	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
evm.model.pcontig_042.151	pcontig_042	581442	581693	-	252	1	0	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
evm.model.pcontig_042.156	pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042	593543;593754;593899;594063;594277;594485;594752;594961	593679;593819;593963;594184;594386;594664;594846;594977	+;+;+;+;+;+;+;+	792	3766	3590	3591	320	897	276	0	0	2	116	63	97	347	1405	798	1802	1475	1772
evm.model.pcontig_042.154	pcontig_042;pcontig_042;pcontig_042	588906;589072;589550	588967;589461;589748	-;-;-	651	4	8	7	34	77	20	0	0	0	2	3	1	4	9	10	2	2	2
evm.model.pcontig_042.155	pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042	590725;590876;590991;591242;591430;591615;591831;592258;592473;592738;592890	590763;590908;591051;591286;591503;591726;591883;592369;592596;592805;593287	-;-;-;-;-;-;-;-;-;-;-	1119	982	932	992	26	73	36	0	0	0	44	109	42	387	625	223	569	563	524
evm.model.pcontig_042.159	pcontig_042;pcontig_042	608165;608575	608454;608683	-;-	399	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
evm.model.pcontig_042.68	pcontig_042;pcontig_042	253021;254015	253953;254167	+;+	1086	514	638	712	24	69	23	0	0	0	139	126	107	661	2873	708	362	316	388
evm.model.pcontig_042.178	pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042	662243;662444;662690;662967;663474	662367;662593;662869;663383;663744	+;+;+;+;+	1143	20581	18061	19940	11	139	166	0	0	2	22	0	10	87	1920	627	5215	4479	5710
evm.model.pcontig_042.174	pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042	636660;637014;637160;637359;637623;637785;637975;638143;638284;638555;638713;638891;639043;639237;639465;639750;639906;640094;640258;640400;640672;640825;640997;641148;641326;641477;641667;641770;641951;642056	636912;637085;637267;637535;637712;637880;638058;638167;638465;638638;638808;638974;639153;639362;639662;639833;640001;640177;640282;640581;640749;640914;641080;641243;641409;641584;641693;641868;641989;642195	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3102	9	12	13	1174	2460	1260	0	0	0	145	70	127	316	661	505	1	0	3
evm.model.pcontig_042.175	pcontig_042;pcontig_042;pcontig_042;pcontig_042	645947;647425;647777;648219	647337;647569;648074;648259	-;-;-;-	1875	780	785	854	153	431	162	0	0	0	124	228	113	715	2210	888	467	457	392
evm.model.pcontig_042.176	pcontig_042;pcontig_042;pcontig_042;pcontig_042	648880;649165;650059;650154	649030;649942;650074;650618	-;-;-;-	1410	18	46	46	355	642	222	0	0	0	56	43	60	80	1433	1219	0	0	1
evm.model.pcontig_042.170	pcontig_042;pcontig_042	626447;626638	626562;626815	-;-	294	59	27	68	0	0	2	0	0	0	6	10	9	51	254	139	27	14	25
evm.model.pcontig_042.171	pcontig_042	627380	627730	-	351	40	27	45	0	0	0	0	0	0	11	17	20	45	282	135	12	14	15
evm.model.pcontig_042.172	pcontig_042;pcontig_042	630252;630901	630819;631259	-;-	927	10	18	21	4	11	4	0	0	0	1	0	1	45	278	52	14	6	16
evm.model.pcontig_042.173	pcontig_042;pcontig_042;pcontig_042	634528;634762;635249	634658;635150;635781	+;+;+	1053	688	598	683	114	308	144	0	0	0	186	216	153	610	2250	989	406	356	362
evm.model.pcontig_042.49	pcontig_042;pcontig_042;pcontig_042;pcontig_042	171910;172606;173781;174211	172532;173709;174118;174338	+;+;+;+	2193	646	493	623	21	74	34	0	0	0	123	123	117	477	1669	759	274	217	287
evm.model.pcontig_042.69	pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042	255826;256061;256175;256310;256477	255991;256108;256212;256391;256553	+;+;+;+;+	411	1858	1969	2055	75	117	55	0	0	0	64	163	60	260	404	266	762	732	702
evm.model.pcontig_042.61	pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042	217476;217625;218400;218771;219051;219399;219623;220999;221258	217555;218340;218701;218975;219326;219563;220922;221188;222913	+;+;+;+;+;+;+;+;+	4890	2077	1837	2029	199	574	213	0	0	0	69	165	64	870	2649	958	769	713	686
evm.model.pcontig_042.60	pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042	215910;216007;216415;216729;216930;217111	215944;216322;216636;216835;217024;217187	+;+;+;+;+;+	852	795	681	828	284	594	251	0	0	0	95	116	60	479	1083	460	362	284	328
evm.model.pcontig_042.62	pcontig_042;pcontig_042;pcontig_042;pcontig_042	223484;223605;223933;224218	223540;223833;224116;224263	+;+;+;+	516	1038	1008	1080	350	799	346	0	0	0	129	108	122	1093	2238	587	200	174	220
evm.model.pcontig_042.65	pcontig_042;pcontig_042;pcontig_042	233408;234422;234721	234324;234644;235263	-;-;-	1683	1234	1097	1295	103	271	117	0	1	0	39	54	44	285	1033	421	639	547	577
evm.model.pcontig_042.64	pcontig_042;pcontig_042	231588;231865	231796;232063	-;-	408	1	2	1	95	191	13	0	0	0	0	0	0	3	1184	159	0	0	0
evm.model.pcontig_042.67	pcontig_042;pcontig_042	240797;242048	241944;242156	-;-	1257	0	0	1	15	46	10	0	0	0	41	189	31	400	689	389	1	2	2
evm.model.pcontig_042.66	pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042	236125;236321;236495;236822;236950;237140	236247;236396;236685;236872;237047;237227	-;-;-;-;-;-	627	34	65	40	1	2	3	0	0	0	0	3	0	6	12	1	24	26	31
evm.model.pcontig_042.179	pcontig_042;pcontig_042;pcontig_042;pcontig_042	664350;664728;664899;665079	664599;664801;664978;665262	+;+;+;+	588	248	266	254	2	4	3	0	0	0	1	0	1	10	71	25	67	55	65
evm.model.pcontig_042.146	pcontig_042;pcontig_042	560177;560785	560709;561190	+;+	939	2445	2279	2296	165	604	206	0	1	0	184	192	178	946	4253	1608	849	631	826
evm.model.pcontig_042.133	pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042	493497;493667;493834;494027;495277;495578;495824;497036;497559;497960;498645	493577;493744;493949;495185;495462;495732;496928;497444;497839;498401;498805	-;-;-;-;-;-;-;-;-;-;-	4173	636	1141	1496	200	290	88	0	0	0	359	228	285	1164	3513	2053	128	145	207
evm.model.pcontig_042.27	pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042	55615;55772;56168;56359;56487;56616;56703;57168;57354;57567;57697;57865;58178;58934	55681;56094;56282;56425;56544;56637;57089;57288;57502;57633;57800;58110;58869;59041	-;-;-;-;-;-;-;-;-;-;-;-;-;-	2526	1699	1637	1923	324	891	330	0	1	0	143	320	134	1196	3110	948	580	386	541
evm.model.pcontig_042.26	pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042	54191;54365;54464;54537;54652	54287;54384;54470;54585;54694	-;-;-;-;-	216	24534	30946	32743	11	306	255	0	0	1	3	3	3	1	0	2	14125	13153	12724
evm.model.pcontig_042.41	pcontig_042;pcontig_042	119092;119351	119260;119808	+;+	627	1804	1604	1812	60	162	68	0	0	0	171	179	181	545	2190	972	1164	587	972
evm.model.pcontig_042.40	pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042	115225;115382;115657;115855;116035;116291	115308;115584;115751;115947;116159;116326	+;+;+;+;+;+	636	565	746	800	9	22	15	0	0	0	0	1	0	61	30	0	247	160	248
evm.model.pcontig_042.8	pcontig_042;pcontig_042;pcontig_042;pcontig_042	16564;16676;16824;17160	16603;16723;17083;17615	-;-;-;-	804	381	392	384	106	372	148	0	0	0	176	105	158	505	2038	1059	163	132	182
evm.model.pcontig_042.9	pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042	20223;20417;20818;21852;22138;22882;23004	20234;20532;21753;22055;22818;22936;23066	+;+;+;+;+;+;+	2067	45	124	131	19	34	14	0	0	0	8	9	3	217	1098	227	85	101	84
evm.model.pcontig_042.29	pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042	67162;67498;67759;68270;68420	67424;67693;68191;68341;68847	+;+;+;+;+	1392	995	743	1093	77	262	78	0	0	0	51	68	63	360	833	452	469	436	406
evm.model.pcontig_042.28	pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042	59957;60181;60339;60590;60807;61365;61758;64515;64654;65931;66111;66385;66687	60104;60246;60497;60742;61265;61691;64434;64575;65864;66048;66314;66609;66953	+;+;+;+;+;+;+;+;+;+;+;+;+	6075	4709	4529	5496	557	1176	489	0	1	0	391	498	368	2755	22579	7860	1798	1441	1767
evm.model.pcontig_042.7	pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042	12317;12472;12619;12873;13008;13106;13421;13786;13894;14105;14203;14338	12390;12536;12804;12937;13031;13345;13691;13813;14008;14127;14248;14619	-;-;-;-;-;-;-;-;-;-;-;-	1419	6	5	9	3196	8376	2948	0	0	0	403	247	375	611	1527	1527	5	4	4
evm.model.pcontig_042.185	pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042	694267;695039;695215;695303;695446	694961;695115;695236;695344;695839	-;-;-;-;-	1230	4112	4380	4507	355	992	367	0	0	0	87	138	96	650	2089	692	992	855	1265
evm.model.pcontig_042.184	pcontig_042;pcontig_042;pcontig_042;pcontig_042	689708;692052;693188;693639	691971;693111;693558;693828	-;-;-;-	3885	575	547	688	63	195	62	0	0	0	33	98	21	293	823	317	287	246	243
evm.model.pcontig_042.187	pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042	717273;717455;717595;717769;717951;718174;718342;718884;719349	717384;717519;717687;717870;718068;718266;718787;719130;719443	+;+;+;+;+;+;+;+;+	1371	814	590	838	671	1421	625	0	0	0	255	384	236	937	2200	1021	432	433	357
evm.model.pcontig_042.186	pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042	698251;698344;698448;698565;698863;699052	698273;698364;698500;698701;698896;699218	-;-;-;-;-;-	435	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
evm.model.pcontig_042.180	pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042	666630;666741;666954;667143;667242;667389;667557;667688;667828	666641;666868;667068;667154;667323;667459;667596;667740;667953	-;-;-;-;-;-;-;-;-	639	7553	7286	7558	3444	7956	2955	1	0	0	491	1003	460	3041	8075	2961	6847	7168	6349
evm.model.pcontig_042.183	pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042	686815;687031;687222;687425;687664;688139	686958;687152;687336;687557;688061;688570	+;+;+;+;+;+	1344	601	480	540	143	283	168	0	0	0	417	149	391	727	3286	1855	171	159	171
evm.model.pcontig_042.182	pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042	681294;681422;681699;682087;682304;682519;682678;682813;682992;683583;683722;683876;684007;684173;684264;684403;684561;684706;685464;685623;685811;685993	681323;681616;682011;682221;682456;682597;682746;682915;683507;683657;683805;683949;684112;684194;684332;684470;684628;685377;685536;685701;685920;686052	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3153	2534	2193	2690	33	95	57	0	0	0	60	83	59	489	1147	579	558	448	519
evm.model.pcontig_042.189	pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042	722485;722612;722964;723192;723331;723675;723862	722533;722884;723101;723253;723435;723786;723875	-;-;-;-;-;-;-	753	2223	2751	2996	3139	6254	3075	0	0	0	6132	8188	5794	16576	55485	27663	979	889	1047
evm.model.pcontig_042.188	pcontig_042	720144	720566	-	423	9	11	12	4	2	6	0	0	0	1	1	2	6	10	2	5	2	6
evm.model.pcontig_042.53	pcontig_042;pcontig_042;pcontig_042;pcontig_042	191322;191658;191751;191955	191583;191668;191874;192478	+;+;+;+	921	128	110	113	57	128	48	0	0	0	20	7	23	171	492	161	60	78	57
evm.model.pcontig_042.58	pcontig_042;pcontig_042;pcontig_042;pcontig_042	211448;212371;212557;212665	212261;212465;212568;212745	-;-;-;-	1002	1084	1044	1057	86	338	96	0	0	0	122	152	125	465	1603	673	423	371	439
evm.model.pcontig_042.59	pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042	212981;213105;213891;214294;214496	212987;213769;214217;214424;214781	+;+;+;+;+	1416	818	744	819	205	464	178	0	0	0	180	144	141	642	2141	913	292	221	326
evm.model.pcontig_042.177	pcontig_042;pcontig_042	651545;651775	651679;652773	+;+	1134	379	392	377	179	452	193	0	0	0	57	53	56	281	753	352	204	111	151
evm.model.pcontig_042.47	pcontig_042;pcontig_042;pcontig_042;pcontig_042	153803;154048;154231;154589	153984;154150;154519;154650	-;-;-;-	636	194667	221720	209547	45	1370	1203	1	2	14	9	7	5	6	1	7	65615	62009	70428
evm.model.pcontig_042.46	pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042	141099;141726;141895;142137;142351;142662;143037;143182	141617;141829;142053;142269;142564;142967;143112;143506	+;+;+;+;+;+;+;+	1836	4597	4937	5193	181	388	151	0	0	0	130	115	114	695	2516	984	2037	1540	2215
evm.model.pcontig_042.45	pcontig_042	135552	137330	-	1779	4	1	3	1	0	0	0	0	0	0	1	0	1	7	4	0	1	0
evm.model.pcontig_042.43	pcontig_042;pcontig_042	125730;126036	125981;127868	+;+	2085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_042.42	pcontig_042	119842	120537	+	696	1954	1949	2018	334	866	281	0	0	0	186	197	153	521	2095	956	1112	641	1036
evm.model.pcontig_042.194	pcontig_042;pcontig_042;pcontig_042;pcontig_042	739424;739807;740606;740893	739704;740514;740809;741259	-;-;-;-	1560	875	838	959	58	225	85	0	0	0	49	87	48	303	1022	534	760	650	622
evm.model.pcontig_042.30	pcontig_042;pcontig_042;pcontig_042;pcontig_042	71256;71436;71707;71898	71328;71626;71821;72526	-;-;-;-	1008	1818	1731	1912	475	1119	463	0	0	0	46	140	47	433	839	382	724	464	568
evm.model.pcontig_042.197	pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042	756542;756766;756941;757322;757651;757937;758763;759142	756683;756852;757146;757557;757860;758657;759076;760012	+;+;+;+;+;+;+;+	2787	12	8	12	2	4	0	0	0	0	0	0	1	1	6	3	11	10	8
evm.model.pcontig_042.89	pcontig_042;pcontig_042;pcontig_042	349276;349439;349911	349370;349826;349997	-;-;-	570	1110	1226	1379	267	420	188	0	0	0	132	532	145	878	2274	878	691	849	655
evm.model.pcontig_042.88	pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042	344601;345161;345451;345680;346033;346366;346563;347707	345068;345367;345596;345955;346285;346490;347623;348527	-;-;-;-;-;-;-;-	3357	162	241	252	5	14	9	0	0	1	10	14	5	169	395	83	43	35	29
evm.model.pcontig_042.108	pcontig_042	409623	410915	+	1293	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_042.105	pcontig_042;pcontig_042	400950;401461	401391;402065	+;+	1047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_042.104	pcontig_042	399611	399856	-	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_042.107	pcontig_042;pcontig_042;pcontig_042	408144;408389;408733	408324;408634;408779	+;+;+	474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_042.106	pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042;pcontig_042	403283;403528;404725;406305;406909;407065	403290;404639;406244;406846;406987;407499	+;+;+;+;+;+	3696	0	0	0	2	4	0	0	0	0	0	0	0	0	2	1	0	0	0
evm.model.pcontig_042.101	pcontig_042;pcontig_042	394096;394931	394859;394976	-;-	810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_042.103	pcontig_042;pcontig_042;pcontig_042	398633;399067;399226	398979;399153;399415	-;-;-	624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_042.102	pcontig_042;pcontig_042;pcontig_042;pcontig_042	395984;396175;396449;396751	396019;396374;396689;397281	-;-;-;-	1008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_042.95	pcontig_042;pcontig_042;pcontig_042;pcontig_042	379558;379653;379779;380124	379577;379714;379974;380142	-;-;-;-	297	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
evm.model.pcontig_042.31	pcontig_042	76119	76709	-	591	5266	6281	5777	314	1820	495	0	0	0	28	26	27	223	426	147	1729	1425	1522
